timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715181007588,4,Dogs (HTTP Request),200,OK,Thread Group 1-25,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,4,0,0
1715181007592,4,Dogs (HTTP Request),200,OK,Thread Group 1-24,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1715181007606,4,Dogs (HTTP Request),200,OK,Thread Group 1-21,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,4,0,0
1715181007623,3,Dogs (HTTP Request),200,OK,Thread Group 1-20,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1715181008436,5,Birds (HTTP Request),200,OK,Thread Group 1-3,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1715181008672,5,Birds (HTTP Request),200,OK,Thread Group 1-5,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1715181008694,3,Birds (HTTP Request),200,OK,Thread Group 1-2,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,3,0,0
1715181008717,4,Birds (HTTP Request),200,OK,Thread Group 1-1,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,4,0,0
1715181008733,5,Birds (HTTP Request),200,OK,Thread Group 1-6,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1715181008835,5,Birds (HTTP Request),200,OK,Thread Group 1-4,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1715181008899,4,Birds (HTTP Request),200,OK,Thread Group 1-7,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,4,0,0
1715181008904,3,Birds (HTTP Request),200,OK,Thread Group 1-11,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,3,0,0
1715181008948,6,Birds (HTTP Request),200,OK,Thread Group 1-8,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,6,0,0
1715181008966,6,Birds (HTTP Request),200,OK,Thread Group 1-13,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,6,0,0
1715181008969,3,Birds (HTTP Request),200,OK,Thread Group 1-12,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,3,0,0
1715181008995,3,Birds (HTTP Request),200,OK,Thread Group 1-9,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,3,0,0
1715181009128,5,Birds (HTTP Request),200,OK,Thread Group 1-15,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1715181009164,7,Birds (HTTP Request),200,OK,Thread Group 1-10,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,7,0,0
1715181009272,12,Birds (HTTP Request),200,OK,Thread Group 1-18,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,12,0,0
1715181009309,5,Birds (HTTP Request),200,OK,Thread Group 1-19,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1715181009320,4,Birds (HTTP Request),200,OK,Thread Group 1-14,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,4,0,0
1715181009397,5,Birds (HTTP Request),200,OK,Thread Group 1-16,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1715181009438,5,Birds (HTTP Request),200,OK,Thread Group 1-17,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1715181009460,7,Birds (HTTP Request),200,OK,Thread Group 1-22,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,7,0,0
1715181009612,5,Birds (HTTP Request),200,OK,Thread Group 1-23,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,5,0,0
1715181009652,4,Birds (HTTP Request),200,OK,Thread Group 1-25,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,4,0,0
1715181009677,4,Birds (HTTP Request),200,OK,Thread Group 1-20,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,4,0,0
1715181009718,36,Birds (HTTP Request),200,OK,Thread Group 1-21,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,36,0,0
1715181009718,39,Birds (HTTP Request),200,OK,Thread Group 1-24,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,39,0,0
1715181010512,8,Sign out (HTTP Request),200,OK,Thread Group 1-3,text,true,,5255,1075,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715181010512,5,Sign out (HTTP Request)-0,302,Found,Thread Group 1-3,,true,,333,542,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1715181010518,2,Sign out (HTTP Request)-1,200,OK,Thread Group 1-3,text,true,,4922,533,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1715181010705,7,Sign out (HTTP Request),200,OK,Thread Group 1-2,text,true,,5255,1075,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181010705,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-2,,true,,333,542,24,24,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181010709,3,Sign out (HTTP Request)-1,200,OK,Thread Group 1-2,text,true,,4922,533,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181010747,7,Sign out (HTTP Request),200,OK,Thread Group 1-5,text,true,,5255,1075,23,23,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1715181010747,4,Sign out (HTTP Request)-0,302,Found,Thread Group 1-5,,true,,333,542,23,23,http://localhost:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1715181010751,3,Sign out (HTTP Request)-1,200,OK,Thread Group 1-5,text,true,,4922,533,23,23,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181010804,7,Sign out (HTTP Request),200,OK,Thread Group 1-1,text,true,,5255,1075,22,22,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1715181010804,2,Sign out (HTTP Request)-0,302,Found,Thread Group 1-1,,true,,333,542,22,22,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1715181010806,5,Sign out (HTTP Request)-1,200,OK,Thread Group 1-1,text,true,,4922,533,22,22,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715181010833,5,Sign out (HTTP Request),200,OK,Thread Group 1-6,text,true,,5255,1075,21,21,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181010833,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-6,,true,,333,542,21,21,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181010836,2,Sign out (HTTP Request)-1,200,OK,Thread Group 1-6,text,true,,4922,533,21,21,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1715181010850,5,Sign out (HTTP Request),200,OK,Thread Group 1-4,text,true,,5255,1075,20,20,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181010850,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-4,,true,,333,542,20,20,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181010853,2,Sign out (HTTP Request)-1,200,OK,Thread Group 1-4,text,true,,4922,533,20,20,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1715181010922,7,Sign out (HTTP Request),200,OK,Thread Group 1-7,text,true,,5255,1075,19,19,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181010922,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-7,,true,,333,542,19,19,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181010926,3,Sign out (HTTP Request)-1,200,OK,Thread Group 1-7,text,true,,4922,533,19,19,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181010928,75,Sign out (HTTP Request),200,OK,Thread Group 1-11,text,true,,5255,1075,18,18,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181010928,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-11,,true,,333,542,18,18,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181010931,72,Sign out (HTTP Request)-1,200,OK,Thread Group 1-11,text,true,,4922,533,18,18,http://localhost:8080/jpetstore/actions/Catalog.action,72,0,0
1715181011004,8,Sign out (HTTP Request),200,OK,Thread Group 1-8,text,true,,5255,1075,17,17,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715181011004,5,Sign out (HTTP Request)-0,302,Found,Thread Group 1-8,,true,,333,542,17,17,http://localhost:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1715181011009,3,Sign out (HTTP Request)-1,200,OK,Thread Group 1-8,text,true,,4922,533,17,17,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011000,12,Sign out (HTTP Request),200,OK,Thread Group 1-13,text,true,,5255,1075,17,17,http://localhost:8080/jpetstore/actions/Catalog.action,10,0,0
1715181011000,10,Sign out (HTTP Request)-0,302,Found,Thread Group 1-13,,true,,333,542,17,17,http://localhost:8080/jpetstore/actions/Account.action?signoff=,10,0,0
1715181011010,2,Sign out (HTTP Request)-1,200,OK,Thread Group 1-13,text,true,,4922,533,17,17,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1715181011043,8,Sign out (HTTP Request),200,OK,Thread Group 1-9,text,true,,5255,1075,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011043,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-9,,true,,333,542,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181011046,5,Sign out (HTTP Request)-1,200,OK,Thread Group 1-9,text,true,,4922,533,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715181011009,38,Sign out (HTTP Request),200,OK,Thread Group 1-12,text,true,,5255,1075,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,35,0,0
1715181011009,35,Sign out (HTTP Request)-0,302,Found,Thread Group 1-12,,true,,333,542,15,15,http://localhost:8080/jpetstore/actions/Account.action?signoff=,35,0,0
1715181011044,3,Sign out (HTTP Request)-1,200,OK,Thread Group 1-12,text,true,,4922,533,15,15,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011165,9,Sign out (HTTP Request),200,OK,Thread Group 1-15,text,true,,5255,1075,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715181011165,5,Sign out (HTTP Request)-0,302,Found,Thread Group 1-15,,true,,333,542,13,13,http://localhost:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1715181011170,4,Sign out (HTTP Request)-1,200,OK,Thread Group 1-15,text,true,,4922,533,13,13,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1715181011177,6,Sign out (HTTP Request),200,OK,Thread Group 1-10,text,true,,5255,1075,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011177,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-10,,true,,333,542,12,12,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181011180,3,Sign out (HTTP Request)-1,200,OK,Thread Group 1-10,text,true,,4922,533,12,12,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011355,10,Sign out (HTTP Request),200,OK,Thread Group 1-18,text,true,,5255,1075,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715181011355,7,Sign out (HTTP Request)-0,302,Found,Thread Group 1-18,,true,,333,542,11,11,http://localhost:8080/jpetstore/actions/Account.action?signoff=,7,0,0
1715181011362,3,Sign out (HTTP Request)-1,200,OK,Thread Group 1-18,text,true,,4922,533,11,11,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011403,6,Sign out (HTTP Request),200,OK,Thread Group 1-19,text,true,,5255,1075,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011403,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-19,,true,,333,542,10,10,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181011407,2,Sign out (HTTP Request)-1,200,OK,Thread Group 1-19,text,true,,4922,533,10,10,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1715181011414,34,Sign out (HTTP Request),200,OK,Thread Group 1-14,text,true,,5255,1075,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,30,0,0
1715181011414,30,Sign out (HTTP Request)-0,302,Found,Thread Group 1-14,,true,,333,542,9,9,http://localhost:8080/jpetstore/actions/Account.action?signoff=,30,0,0
1715181011444,4,Sign out (HTTP Request)-1,200,OK,Thread Group 1-14,text,true,,4922,533,9,9,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1715181011474,18,Sign out (HTTP Request),200,OK,Thread Group 1-16,text,true,,5255,1075,8,8,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011474,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-16,,true,,333,542,8,8,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181011477,15,Sign out (HTTP Request)-1,200,OK,Thread Group 1-16,text,true,,4922,533,8,8,http://localhost:8080/jpetstore/actions/Catalog.action,15,0,0
1715181011502,57,Sign out (HTTP Request),200,OK,Thread Group 1-17,text,true,,5255,1075,7,7,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1715181011502,4,Sign out (HTTP Request)-0,302,Found,Thread Group 1-17,,true,,333,542,7,7,http://localhost:8080/jpetstore/actions/Account.action?signoff=,4,0,0
1715181011506,53,Sign out (HTTP Request)-1,200,OK,Thread Group 1-17,text,true,,4922,533,7,7,http://localhost:8080/jpetstore/actions/Catalog.action,53,0,0
1715181011570,46,Sign out (HTTP Request),200,OK,Thread Group 1-22,text,true,,5255,1075,6,6,http://localhost:8080/jpetstore/actions/Catalog.action,43,0,0
1715181011570,43,Sign out (HTTP Request)-0,302,Found,Thread Group 1-22,,true,,333,542,6,6,http://localhost:8080/jpetstore/actions/Account.action?signoff=,43,0,0
1715181011614,2,Sign out (HTTP Request)-1,200,OK,Thread Group 1-22,text,true,,4922,533,6,6,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1715181011639,7,Sign out (HTTP Request),200,OK,Thread Group 1-23,text,true,,5255,1075,5,5,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011639,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-23,,true,,333,542,5,5,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181011642,4,Sign out (HTTP Request)-1,200,OK,Thread Group 1-23,text,true,,4922,533,5,5,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1715181011702,5,Sign out (HTTP Request),200,OK,Thread Group 1-25,text,true,,5255,1075,4,4,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011702,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-25,,true,,333,542,4,4,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181011705,2,Sign out (HTTP Request)-1,200,OK,Thread Group 1-25,text,true,,4922,533,4,4,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1715181011753,6,Sign out (HTTP Request),200,OK,Thread Group 1-20,text,true,,5255,1075,3,3,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011753,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-20,,true,,333,542,3,3,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181011756,3,Sign out (HTTP Request)-1,200,OK,Thread Group 1-20,text,true,,4922,533,3,3,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011794,6,Sign out (HTTP Request),200,OK,Thread Group 1-21,text,true,,5255,1075,2,2,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1715181011794,2,Sign out (HTTP Request)-0,302,Found,Thread Group 1-21,,true,,333,542,2,2,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1715181011797,3,Sign out (HTTP Request)-1,200,OK,Thread Group 1-21,text,true,,4922,533,2,2,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011856,6,Sign out (HTTP Request),200,OK,Thread Group 1-24,text,true,,5255,1075,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1715181011856,3,Sign out (HTTP Request)-0,302,Found,Thread Group 1-24,,true,,333,542,1,1,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1715181011860,2,Sign out (HTTP Request)-1,200,OK,Thread Group 1-24,text,true,,4922,533,1,1,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
